log_id,case_id,source,format_family,outcome_class,record_validity,entity_type,entity_type_validity,email_address,email_address_validity,resource_url,resource_url_validity,event_timestamp,event_timestamp_validity,tool,tool_validity,latitude,latitude_validity,longitude,longitude_validity,ip_address,ip_address_validity,action_phrase,action_phrase_validity,status,status_validity,secondary_values,scenario_tags,notes
1830,GEN-01766,generated,F4,SUCCESS,VALID,Service Account,VALID,-,PLACEHOLDER,https://vault.corp.example.com/secrets/dev,VALID,28/Jun/2026:15:47:24 +0000,VALID,OpenSSH_9.6p1,VALID,51.467435,VALID,-0.130340,VALID,10.71.105.199,VALID,Request allowed,VALID,200,VALID,client_port=11625,coordinates_decimal;entity_multi_word;ip_with_port;resource_https_internal;timestamp_style_apache,
1831,GEN-01767,generated,F4,NEUTRAL,VALID,Customer,VALID,priya.zhang@customers.example.net,VALID,/wishlist,VALID,17/Feb/2026:20:37:50 +0530,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,,MISSING,72.8968,VALID,2001:db8:a5cb:4a84::774d,VALID,Password reset requested,VALID,202,VALID,,coordinates_decimal;coordinates_partial;email_in_remote_user_slot;ipv6_compressed;resource_relative_shop;timestamp_style_apache;user_agent_full,
1832,GEN-01768,generated,F2,SUCCESS,VALID,,MISSING,arjun5518@mail.example.co.uk,VALID,https://shop.example.org/checkout,VALID,13/Jun/2026:06:41:05 -0500,VALID,Chrome/124.0.6367.91,VALID,N40.7168,VALID,W73.9670,VALID,198.51.100.229,VALID,authenticated successfully to,VALID,OK,VALID,,coordinates_hemi_prefix;email_multi_part_tld;resource_https_shop;sentence_template_A;timestamp_style_apache,
1833,GEN-01769,generated,F4,DECLINED,VALID,Admin,VALID,hiyer@corp.example.com,VALID,https://admin.corp.example.com/admin/users?page=4,VALID,2026-06-03 06:20:05.061,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.2478.67",VALID,,MISSING,,MISSING,203.0.113.126,VALID,Access denied: insufficient privileges,VALID,403,VALID,ip_like_in_tool=124.0.0.0,email_angle_wrapper;ip_like_in_tool;resource_https_admin;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
1834,GEN-01770,generated,F3,DECLINED,VALID,user,VALID,,MISSING,https://portal.corp.example.com:8443/profile/settings,VALID,May  4 19:45:00,VALID,Chrome/124.0.6367.91,VALID,-23.5787518,VALID,-46.6512210,VALID,172.19.12.181,VALID,access denied,VALID,DENIED,VALID,,coordinates_combined_string;coordinates_decimal;json_spaced;resource_https_portal;syslog_rfc3164;syslog_space_padded_day;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
1835,GEN-01771,generated,F1,SUCCESS,VALID,BOT,VALID,bot-monitor@infra.example.internal,VALID,,MISSING,2026-04-03T20:30:20.293Z,VALID,curl/8.4.0,VALID,18.5492,VALID,,MISSING,2001:db8::7c4e,VALID,Access granted,VALID,201,VALID,,coordinates_decimal;coordinates_partial;email_mailto_wrapper;empty_value;ipv6_short;timestamp_style_iso_ms_z,
1836,GEN-01772,generated,F1,DECLINED,VALID,USER,VALID,omar.mensah@example.com,VALID,/documents/policies?id=3661,VALID,2026-03-17 08:08:45,VALID,Edge/124.0.2478.67,VALID,"12°56'57.5""N",VALID,"77°36'22.7""E",VALID,172.25.184.99,VALID,Authentication failed,VALID,FAIL,VALID,,coordinates_dms;resource_relative_portal;timestamp_no_timezone;timestamp_style_space,
1837,GEN-01773,generated,F4,SUCCESS,VALID,Service Account,VALID,svc-billing-sync@infra.example.internal,VALID,https://artifacts.example.internal/releases/8.1.1.50/app-8.1.1.50.zip,VALID,29/Jun/2026:16:08:25 +0530,VALID,terraform/1.7.2,VALID,13.0135,VALID,77.6041,VALID,::ffff:192.0.2.52,VALID,Login successful,VALID,200,VALID,ip_like_in_resource=8.1.1.50,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;entity_multi_word;ip_like_in_resource;ipv6_ipv4_mapped;resource_https_internal;timestamp_style_apache,
1838,GEN-01774,generated,F4,SUCCESS,VALID,USER,VALID,LUCAS.OKAFOR@CORP.EXAMPLE.COM,VALID,/reports/q1,VALID,30/Mar/2026:07:06:16 +0300,VALID,-,PLACEHOLDER,-1.2640,VALID,36.8502,VALID,172.31.110.219,VALID,Authorized,VALID,201,VALID,,coordinates_combined_field;coordinates_decimal;email_in_remote_user_slot;email_uppercase;resource_relative_portal;timestamp_style_apache,
1839,GEN-01775,generated,F1,SUCCESS,VALID,ADMIN,VALID,isabela.brown35@hq.example.net,VALID,/admin/users?page=19,VALID,2026-04-06T08:15:06Z,VALID,Firefox/125.0,VALID,12.9690095,VALID,77.6194441,VALID,203.0.113.159,VALID,ACCESS GRANTED,VALID,OK,VALID,,coordinates_decimal;resource_relative_admin;timestamp_style_iso_z,
1840,GEN-01776,generated,F2,DECLINED,VALID,Guest,VALID,visitor.1964@guest.example.org,VALID,https://portal.corp.example.com/home?id=1504,VALID,03/14/2026 11:58:16 PM,VALID,MobileSafari/17.4.1,VALID,35.718,VALID,139.637,VALID,192.0.2.73,VALID,was refused access to,VALID,403 Forbidden,VALID,client_port=50176,coordinates_decimal;ip_with_port;resource_https_portal;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
1841,GEN-01777,generated,F2,SUCCESS,VALID,Customer,VALID,noah.sato57@shop.example.org,VALID,https://shop.example.org/wishlist,VALID,24/May/2026:06:18:49 +0000,VALID,Chrome/123.0.6312.122,VALID,51.4671,VALID,-0.1264,VALID,172.17.60.240,VALID,successfully accessed,VALID,PASS,VALID,,coordinates_decimal;resource_https_shop;sentence_template_A;timestamp_style_apache,
1842,GEN-01778,generated,F2,DECLINED,VALID,Admin,VALID,chen.joshi@corp.example.com,VALID,https://admin.corp.example.com/iam/roles,VALID,12/Apr/2026:10:16:25 +0900,VALID,MobileSafari/17.4.1,VALID,35.626442,VALID,139.643216,VALID,2001:db8:ec6d:38e3::bf4a,VALID,failed to authenticate to,VALID,fail,VALID,,coordinates_decimal;ipv6_compressed;resource_https_admin;resource_trailing_punctuation;sentence_template_C;timestamp_style_apache,
1843,GEN-01779,generated,F3,SUCCESS,VALID,,MISSING,api-client-5559@partners.example.net,VALID,/api/v2/search?q=annual%20report%202025,VALID,Jun 22 08:57:02,VALID,okhttp/4.12.0,VALID,19.05,VALID,72.88,VALID,192.0.2.123,VALID,login successful,VALID,SUCCESS,VALID,,coordinates_decimal;coordinates_json_object;resource_percent_encoded;resource_relative_api;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
1844,GEN-01780,generated,F1,DECLINED,VALID,USER,VALID,aisha_sharma@hq.example.net,VALID,https://portal.corp.example.com/leave/apply?id=7434,VALID,2026-01-15T12:21:04+03:00,VALID,Safari/17.4.1,VALID,-1.2878314,VALID,36.8650965,VALID,10.110.167.236,VALID,Unauthorized attempt,VALID,DENIED,VALID,,coordinates_decimal;email_angle_wrapper;resource_https_portal;timestamp_style_iso_offset,
1845,GEN-01781,generated,F4,SUCCESS,VALID,USER,VALID,fatima.wilson+ops@mail.example.org,VALID,/timesheets,VALID,2026-02-18 01:31:23.942,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,,MISSING,,MISSING,192.0.2.212,VALID,Request allowed,VALID,200,VALID,referer_url=https://admin.corp.example.com/users/78146/edit,email_angle_wrapper;email_plus_tag;referer_url_present;resource_relative_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
1846,GEN-01782,generated,F4,SUCCESS,VALID,Guest,VALID,guest_4927@example.com,VALID,/catalog/items/22638,VALID,2026-04-30T02:32:33+00:00,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.2478.67",VALID,64.1172,VALID,-21.9188,VALID,192.168.234.187,VALID,Login successful,VALID,200,VALID,ip_like_in_tool=124.0.0.0,coordinates_combined_field;coordinates_decimal;email_angle_wrapper;ip_like_in_tool;resource_relative_public;timestamp_style_iso_offset;user_agent_full,
1847,GEN-01783,generated,F4,SUCCESS,VALID,Admin,VALID,rohan_haddad@corp.example.com,VALID,https://admin.corp.example.com/admin/payroll/export,VALID,17/May/2026:15:42:53 -0300,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.2478.67",VALID,-22.9362,VALID,-43.1788,VALID,192.168.209.34,VALID,Request allowed,VALID,200,VALID,client_port=9455;ip_like_in_tool=124.0.0.0,coordinates_decimal;coordinates_wkt_lon_lat_order;email_in_remote_user_slot;ip_like_in_tool;ip_with_port;resource_https_admin;timestamp_style_apache;user_agent_full,
1848,GEN-01784,generated,F4,SUCCESS,VALID,User,VALID,meera.patel@example.co.uk,VALID,https://portal.corp.example.com/documents/policies?id=8222,VALID,2026-06-10 15:30:22.186,VALID,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",VALID,19.03224,VALID,72.82872,VALID,198.51.100.135,VALID,Login successful,VALID,302,VALID,client_port=1892,coordinates_decimal;email_angle_wrapper;email_multi_part_tld;ip_with_port;resource_https_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
1849,GEN-01785,generated,F2,NEUTRAL,VALID,User,VALID,kwame2382@example.co.uk,VALID,/profile/settings,VALID,06/11/2026 01:00:20 PM,VALID,Edge/124.0.2478.67,VALID,18.5164,VALID,73.8320,VALID,2001:db8:6886:4ce2::6b30,VALID,was rate limited on,VALID,RATE_LIMITED,VALID,,ambiguous_day_month_order;coordinates_decimal;email_angle_wrapper;email_multi_part_tld;ipv6_compressed;resource_relative_portal;resource_trailing_punctuation;sentence_template_C;timestamp_no_timezone;timestamp_style_us_12h,
1850,GEN-01786,generated,F3,SUCCESS,VALID,customer,VALID,zara.santos+test@example.com,VALID,https://shop.example.org/cart,VALID,Feb  5 08:01:07,VALID,Edge/124.0.2478.67,VALID,-22.8618,VALID,-43.1874,VALID,192.168.245.221,VALID,login successful,VALID,OK,VALID,,coordinates_decimal;email_plus_tag;resource_https_shop;syslog_rfc3164;syslog_space_padded_day;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
1851,GEN-01787,generated,F3,SUCCESS,VALID,user,VALID,,MISSING,/calendar,VALID,2026-04-15T23:16:22.630Z,VALID,Firefox/124.0.2,VALID,64.14,VALID,-21.90,VALID,2001:0db8:6779:91b4:340a:2104:5bca:6517,VALID,authentication succeeded,VALID,200,VALID,,coordinates_decimal;coordinates_geojson_lon_lat_order;ipv6_full;resource_relative_portal;status_numeric_json;syslog_rfc5424;timestamp_style_iso_ms_z,
1852,GEN-01788,generated,F1,SUCCESS,VALID,USER,VALID,,MISSING,/documents/policies?id=9042,VALID,1773142721445,VALID,MobileSafari/17.4.1,VALID,-22.877770,VALID,-43.214868,VALID,192.168.94.149,VALID,Permission granted,VALID,SUCCESS,VALID,,compact_delimiters;coordinates_decimal;field_order_varied;resource_relative_portal;timestamp_style_epoch_ms,
1853,GEN-01789,generated,F3,DECLINED,VALID,admin,VALID,elena.andersen@corp.example.com,VALID,,MISSING,2026-06-05T05:46:35.179Z,VALID,Chrome/123.0.6312.122,VALID,12.94434,VALID,77.63149,VALID,172.23.75.200,VALID,forbidden,VALID,BLOCKED,VALID,,coordinates_combined_string;coordinates_decimal;syslog_rfc5424;timestamp_style_iso_ms_z,
1854,GEN-01790,generated,F4,SUCCESS,VALID,USER,VALID,omar.silva52@corp.example.com,VALID,https://portal.corp.example.com/profile/settings,VALID,15/Apr/2026:18:24:00 -0500,VALID,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",VALID,40.67004,VALID,-74.00090,VALID,172.17.28.210,VALID,Request allowed,VALID,200,VALID,,coordinates_decimal;coordinates_wkt_lon_lat_order;email_in_remote_user_slot;resource_https_portal;timestamp_style_apache;user_agent_full,
1855,GEN-01791,generated,F1,SUCCESS,VALID,USER,VALID,,MISSING,https://portal.corp.example.com/reports/weekly,VALID,2026-05-01T03:59:27Z,VALID,Edge/124.0.2478.67,VALID,40.6653,VALID,-74.0123,VALID,192.0.2.224,VALID,Permission granted,VALID,200,VALID,,coordinates_decimal;resource_https_portal;timestamp_style_iso_z,
1856,GEN-01792,generated,F1,SUCCESS,VALID,service_account,VALID,svc-backup@infra.example.internal,VALID,db://prod/customers,VALID,2026-01-26T05:59:00Z,VALID,Ansible 2.16.4,VALID,35.72172,VALID,139.60960,VALID,::ffff:192.0.2.71,VALID,access granted,VALID,success,VALID,,coordinates_decimal;email_mailto_wrapper;field_order_varied;ipv6_ipv4_mapped;resource_db;timestamp_style_iso_z,
1857,GEN-01793,generated,F5,DECLINED,INVALID,USER,VALID,fatima-dlamini@example.co.uk.,INVALID,https://portal.corp.example.com/dashboard,VALID,20260411T070500,VALID,Edge/124.0.2478.67,VALID,64.1283,VALID,-21.9211,VALID,198.51.100.117,VALID,Request blocked,VALID,REJECTED,VALID,,coordinates_decimal;email_invalid_trailing_dot;resource_https_portal;timestamp_no_timezone;timestamp_style_compact,
1858,GEN-01794,generated,F2,DECLINED,VALID,Customer,VALID,elena-smith@shop.example.org,VALID,/returns/14579,VALID,01/Feb/2026:05:07:32 +0530,VALID,Firefox/125.0,VALID,19.0796,VALID,72.8623,VALID,203.0.113.117,VALID,was refused access to,VALID,,MISSING,,coordinates_decimal;email_angle_wrapper;resource_relative_shop;sentence_template_A;timestamp_style_apache,
1859,GEN-01795,generated,F5,SUCCESS,VALID,,MISSING,emma.dlamini@shop.example.org,VALID,/cart,VALID,2026/06/14 12:55:16,VALID,Chrome/124.0.6367.91,VALID,40.7058 N,VALID,73.9568 W,VALID,172.18.242.25,VALID,Login successful,VALID,ok,VALID,,coordinates_hemi_suffix;resource_relative_shop;status_lowercase;timestamp_no_timezone;timestamp_style_ymd_slash,
1860,GEN-01796,generated,F4,DECLINED,VALID,USER,VALID,arjun.rao@example.com,VALID,https://portal.corp.example.com/wiki/Onboarding,VALID,06/Jun/2026:15:46:30 -0300,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,-22.9063,VALID,-43.1620,VALID,172.21.49.204,VALID,Forbidden,VALID,403,VALID,,coordinates_decimal;email_angle_wrapper;resource_https_portal;timestamp_style_apache;user_agent_full,
1861,GEN-01797,generated,F5,SUCCESS,VALID,USER,VALID,OMAR.PATEL@MAIL.EXAMPLE.ORG,VALID,https://portal.corp.example.com:8443/reports/q1,VALID,20260430T063506,VALID,Edge/124.0.2478.67,VALID,-22.86320,VALID,-43.18267,VALID,192.168.126.64,VALID,LOGIN OK,VALID,OK,VALID,,coordinates_decimal;email_uppercase;resource_https_portal;timestamp_no_timezone;timestamp_style_compact,
1862,GEN-01798,generated,F1,DECLINED,VALID,USER,VALID,emma.zhang@corp.example.com,VALID,/calendar,VALID,2026-04-06T19:22:41Z,VALID,MobileSafari/17.4.1,VALID,"40°44'02.7""N",VALID,"74°01'48.9""W",VALID,192.0.2.243,VALID,Authentication failed,VALID,fail,VALID,,coordinates_dms;field_order_varied;resource_relative_portal;timestamp_style_iso_z,
1863,GEN-01799,generated,F3,SUCCESS,VALID,service_account,VALID,svc-monitoring@infra.example.internal,VALID,https://vault.corp.example.com/secrets/dev,VALID,2026-03-25T12:58:44.174Z,VALID,kubectl/v1.29.3,VALID,-33.8757,VALID,151.2260,VALID,172.17.245.117,VALID,login successful,VALID,200,VALID,,coordinates_decimal;coordinates_geojson_lon_lat_order;resource_https_internal;status_numeric_json;syslog_rfc5424;timestamp_style_iso_ms_z,
1864,GEN-01800,generated,F4,SUCCESS,VALID,Admin,VALID,LUCAS.SANTOS@CORP.EXAMPLE.COM,VALID,https://admin.corp.example.com:8443/admin/roles/56298,VALID,20/Jan/2026:21:52:30 +0530,VALID,OpenSSH_9.6p1,VALID,19.061,VALID,72.862,VALID,198.51.100.86,VALID,Request allowed,VALID,200,VALID,,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;email_uppercase;resource_https_admin;timestamp_style_apache,
1865,GEN-01801,generated,F2,DECLINED,VALID,Bot,VALID,synthetic-probe@infra.example.internal,VALID,https://status.example.com/api/ping,VALID,2026-01-14T22:47:31Z,VALID,kube-probe/1.29,VALID,"23°33'32.7""S",VALID,"46°39'05.7""W",VALID,10.167.206.40,VALID,failed to authenticate to,VALID,401 Unauthorized,VALID,,coordinates_dms;email_angle_wrapper;resource_https_status;sentence_template_A;timestamp_style_iso_z,
1866,GEN-01802,generated,F4,SUCCESS,VALID,Service Account,VALID,svc-reporting@infra.example.internal,VALID,https://vault.corp.example.com/secrets/prod,VALID,2026-06-26T22:32:12-03:00,VALID,python-requests/2.31.0,VALID,-22.8805,VALID,-43.1983,VALID,10.181.232.15,VALID,Session started,VALID,302,VALID,,coordinates_decimal;email_angle_wrapper;entity_multi_word;resource_https_internal;timestamp_style_iso_offset,
1867,GEN-01803,generated,F1,SUCCESS,INVALID,USER,VALID,,MISSING,htps://portal.corp.example.com/leave/apply,INVALID,2026-04-19T05:59:23.544Z,VALID,Edge/124.0.2478.67,VALID,35.6988382,VALID,139.6216073,VALID,192.168.66.201,VALID,Login successful,VALID,200,VALID,,coordinates_decimal;resource_invalid_scheme_typo;timestamp_style_iso_ms_z,
1868,EC-065,curated,F3,DECLINED,VALID,service-account,VALID,svc-deploy@infra.example.internal,VALID,s3://prod-artifacts/releases/,VALID,Mar 27 02:15:30,VALID,aws-cli/2.15.0 Python/3.11.6 Linux/6.5.0-1017-aws exe/x86_64.ubuntu.22,VALID,,MISSING,,MISSING,10.40.8.2,VALID,access denied,VALID,DENIED,VALID,,timestamp_no_year;tool_compound_user_agent,
1869,GEN-01804,generated,F1,DECLINED,VALID,USER,VALID,elena-zhang@example.co.uk,VALID,/documents/policies?id=1330,VALID,2026-01-28T15:50:22.250Z,VALID,Firefox/124.0.2,VALID,,MISSING,,MISSING,192.168.131.114,VALID,Unauthorized attempt,VALID,403,VALID,,email_multi_part_tld;empty_value;resource_relative_portal;timestamp_style_iso_ms_z,
1870,GEN-01805,generated,F2,SUCCESS,VALID,Customer,VALID,vikram_rao@shop.example.org,VALID,/cart,VALID,27/Apr/2026:15:46:11 +0530,VALID,Firefox/125.0,VALID,N18.5587,VALID,E73.8338,VALID,192.168.101.162,VALID,was granted access to,VALID,success,VALID,,coordinates_hemi_prefix;resource_relative_shop;sentence_template_A;timestamp_style_apache,
1871,GEN-01806,generated,F3,DECLINED,VALID,guest,VALID,guest_4138@example.com,VALID,/public/brochure.pdf,VALID,Feb 15 03:36:33,VALID,,MISSING,40.76216,VALID,-74.02347,VALID,203.0.113.39,VALID,access denied,VALID,DENIED,VALID,,coordinates_combined_string;coordinates_decimal;resource_relative_public;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
1872,GEN-01807,generated,F4,SUCCESS,VALID,Admin,VALID,emma.joshi@hq.example.net,VALID,https://admin.corp.example.com/admin/roles/63958,VALID,29/Jan/2026:16:13:14 +0530,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,19.0913,VALID,72.8709,VALID,2001:0db8:f09b:a292:f0f3:7a87:70a7:5ad3,VALID,Request allowed,VALID,-,PLACEHOLDER,client_port=57109;referer_url=https://portal.corp.example.com/login,coordinates_decimal;coordinates_wkt_lon_lat_order;email_in_remote_user_slot;ip_with_port;ipv6_full;referer_url_present;resource_https_admin;timestamp_style_apache;user_agent_full,
1873,GEN-01808,generated,F4,NEUTRAL,VALID,User,VALID,HIRO.RAO@EXAMPLE.CO.UK,VALID,/reports/q1?id=9077,VALID,19/Jan/2026:19:57:22 +0530,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,12.9385,VALID,77.6365,VALID,2001:db8:11cf:5ab4::33cc,VALID,Internal server error,VALID,502,VALID,,coordinates_decimal;coordinates_wkt_lon_lat_order;email_in_remote_user_slot;email_multi_part_tld;email_uppercase;ipv6_compressed;resource_relative_portal;timestamp_style_apache;user_agent_full,
1874,GEN-01809,generated,F3,DECLINED,VALID,guest,VALID,null,PLACEHOLDER,/public/brochure.pdf,VALID,2026-01-25T12:54:45.722Z,VALID,Firefox/125.0,VALID,18.56509,VALID,73.88853,VALID,2001:db8:9ead:4c45::c0bb,VALID,login failed,VALID,FAILED,VALID,,coordinates_decimal;ipv6_compressed;resource_relative_public;syslog_rfc5424;timestamp_style_iso_ms_z,
1875,GEN-01810,generated,F2,DECLINED,VALID,User,VALID,sipho_nair@corp.example.com,VALID,https://portal.corp.example.com/timesheets?id=4369,VALID,27/Apr/2026:06:17:34 +0530,VALID,Safari/17.4.1,VALID,13.006926,VALID,77.621077,VALID,203.0.113.9,VALID,was blocked from accessing,VALID,403 Forbidden,VALID,,coordinates_decimal;resource_https_portal;sentence_template_A;timestamp_style_apache,
1876,GEN-01811,generated,F2,SUCCESS,VALID,Bot,VALID,,MISSING,https://status.example.com/api/ping,VALID,25/Jun/2026:09:04:21 +0000,VALID,kube-probe/1.29,VALID,N51.4944,VALID,W0.1097,VALID,192.168.96.20,VALID,logged in to,VALID,ok,VALID,,coordinates_hemi_prefix;email_absent_anonymous;resource_https_status;sentence_template_A;timestamp_style_apache,
1877,GEN-01812,generated,F2,DECLINED,VALID,User,VALID,anita.nair+alerts@corp.example.com,VALID,https://portal.corp.example.com/home,VALID,02/18/2026 02:43:54 PM,VALID,Firefox/125.0,VALID,N18.4711,VALID,E73.8624,VALID,2001:0db8:e2fe:ac21:5737:8bd1:1fd7:ab7d,VALID,was blocked from accessing,VALID,DENIED,VALID,,coordinates_hemi_prefix;email_plus_tag;ipv6_full;resource_https_portal;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
1878,GEN-01813,generated,F4,NEUTRAL,VALID,User,VALID,rohan.s.andersen@mail.example.org,VALID,https://portal.corp.example.com/timesheets,VALID,2026-06-17 00:43:41.584,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,19.124,VALID,72.843,VALID,192.168.229.29,VALID,Internal server error,VALID,500,VALID,referer_url=https://admin.corp.example.com/users/10289/edit,coordinates_combined_field;coordinates_decimal;email_in_remote_user_slot;referer_url_present;resource_https_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
